id,alias,name,image_url,is_closed,url,review_count,categories/0/alias,categories/0/title,rating,coordinates/latitude,coordinates/longitude,transactions/0,transactions/1,location/address1,location/address2,location/address3,location/city,location/zip_code,location/country,location/state,location/display_address/0,location/display_address/1,phone,display_phone,distance,categories/1/alias,categories/1/title,transactions/2,price,categories/2/alias,categories/2/title,location/display_address/2,location/display_address/3
afbl_jCNpomzJiDBdomb6g,oceans-new-york-new-york,Oceans New York,https://s3-media4.fl.yelpcdn.com/bphoto/jq9Uy2zAPhoA_5LgjG22KA/o.jpg,false,https://www.yelp.com/biz/oceans-new-york-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,219,seafood,Seafood,4.5,40.737408,-73.987887,delivery,pickup,233 Park Ave S,,,New York,10003,US,NY,233 Park Ave S,"New York, NY 10003",+12122091055,(212) 209-1055,2650.963834561248,wine_bars,Wine Bars,,$$$,sushi,Sushi Bars,,
xEDD2ScBU3jHhWxlMC7dkQ,nougatine-at-jean-georges-new-york-3,Nougatine at Jean-Georges,https://s3-media3.fl.yelpcdn.com/bphoto/j-qEGaATAd-nZ_A5upoPjQ/o.jpg,false,https://www.yelp.com/biz/nougatine-at-jean-georges-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1253,french,French,4,40.76891,-73.98176,delivery,pickup,1 Central Park W,,,New York,10023,US,NY,1 Central Park W,"New York, NY 10023",+12122993900,(212) 299-3900,1014.4296195620868,asianfusion,Asian Fusion,,$$$,breakfast_brunch,Breakfast & Brunch,,
9b_FvTUgkkUUMyL0nGhFtg,three-roosters-new-york,Three Roosters,https://s3-media1.fl.yelpcdn.com/bphoto/lcTPPtgHBVQhM4ckgi-mXg/o.jpg,false,https://www.yelp.com/biz/three-roosters-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,222,thai,Thai,4.5,40.764957,-73.987485,delivery,pickup,792 9th Ave,,,New York,10019,US,NY,792 9th Ave,"New York, NY 10019",+19172614055,(917) 261-4055,918.0285952910368,comfortfood,Comfort Food,,$$,,,,
_EgBjtufCZIWwUkRn53OAA,alley-41-flushing-3,Alley 41,https://s3-media2.fl.yelpcdn.com/bphoto/Zv-7OIDX5BmtFNPv1O2JVA/o.jpg,false,https://www.yelp.com/biz/alley-41-flushing-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,247,asianfusion,Asian Fusion,4,40.75902495400541,-73.82798221349337,delivery,pickup,136-45 41st Ave,,,Flushing,11355,US,NY,136-45 41st Ave,"Flushing, NY 11355",+17183533608,(718) 353-3608,12678.095631482716,szechuan,Szechuan,,$$,,,,
bZQryeTD6hIsT6lSUxzSSw,hanoi-house-new-york,Hanoi House,https://s3-media4.fl.yelpcdn.com/bphoto/AG6DrZBWHPi0IP-mzHYSJA/o.jpg,false,https://www.yelp.com/biz/hanoi-house-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,730,vietnamese,Vietnamese,4.5,40.727066,-73.983505,,,119 Saint Marks Pl,,,New York,10009,US,NY,119 Saint Marks Pl,"New York, NY 10009",+12129955010,(212) 995-5010,3709.1714649592873,,,,$$,,,,
OZHywdX0bT2MCmyUHoQNHA,el-fish-marisquería-new-york,El Fish Marisquería,https://s3-media2.fl.yelpcdn.com/bphoto/frgT0Yd08bpiesBP5zzJSQ/o.jpg,false,https://www.yelp.com/biz/el-fish-marisquer%C3%ADa-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,55,seafood,Seafood,4.5,40.77523410000001,-73.9838458,,,155 Amsterdam Ave 67th St,,,New York,10023,US,NY,155 Amsterdam Ave 67th St,"New York, NY 10023",+12128742000,(212) 874-2000,1729.6631722290263,mexican,Mexican,,,cocktailbars,Cocktail Bars,,
tguMh2GgOcU9fu6WN3dqpw,the-original-buddha-bodai-kosher-vegetarian-restaurant-new-york-4,The Original Buddha Bodai Kosher Vegetarian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/amfkulADNxnzUgWez2J4oA/o.jpg,false,https://www.yelp.com/biz/the-original-buddha-bodai-kosher-vegetarian-restaurant-new-york-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1279,chinese,Chinese,4,40.7138543,-73.9989484,delivery,pickup,5 Mott St,,,New York,10013,US,NY,5 Mott St,"New York, NY 10013",+12125668388,(212) 566-8388,5435.324367957718,kosher,Kosher,,$$,vegan,Vegan,,
vEvOcLuD99EMWJghbc_9ag,kebaya-new-york,Kebaya,https://s3-media3.fl.yelpcdn.com/bphoto/OrvKLGpPeRz6EkzjfnnOWQ/o.jpg,false,https://www.yelp.com/biz/kebaya-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,45,malaysian,Malaysian,4,40.737259886794405,-73.99120666086674,restaurant_reservation,,20 E 17th St,,,New York,10003,US,NY,20 E 17th St,"New York, NY 10003",+12126410401,(212) 641-0401,2767.8205016993666,singaporean,Singaporean,,,cocktailbars,Cocktail Bars,,
aSFBv64GBpMOFPqIleeQFQ,lure-fishbar-new-york-2,Lure Fishbar,https://s3-media1.fl.yelpcdn.com/bphoto/_RVow_leOdklMYidIWSS8A/o.jpg,false,https://www.yelp.com/biz/lure-fishbar-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1944,seafood,Seafood,4,40.724612166991,-73.998574708004,delivery,pickup,142 Mercer St,,,New York,10012,US,NY,142 Mercer St,"New York, NY 10012",+12124317676,(212) 431-7676,4304.947803544696,sushi,Sushi Bars,,$$$,bars,Bars,,
rPTX2J5KGDkN1QhPD-QOvg,bites-of-xian-brooklyn,Bites of Xi'an,https://s3-media3.fl.yelpcdn.com/bphoto/vwsaURtKHiesJdo4xGkeXw/o.jpg,false,https://www.yelp.com/biz/bites-of-xian-brooklyn?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,211,chinese,Chinese,4.5,40.688006,-73.982083,delivery,,318 Livingston St,,,Brooklyn,11217,US,NY,318 Livingston St,"Brooklyn, NY 11217",+13478896725,(347) 889-6725,8039.012133565324,,,,$,,,,
2SMaAUcbNjW7vSwdg38P2Q,ajisen-ramen-new-york-2,Ajisen Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/so8ldwhp8EBfAlO1SHIrLA/o.jpg,false,https://www.yelp.com/biz/ajisen-ramen-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,488,ramen,Ramen,3.5,40.74661,-73.9921,delivery,pickup,136 W 28th St,,,New York,10001,US,NY,136 W 28th St,"New York, NY 10001",+16466380888,(646) 638-0888,1902.2514558683731,sushi,Sushi Bars,,$$,bubbletea,Bubble Tea,,
wfGFM8zvdw9Zs-jxsTdjww,soju-haus-new-york,Soju Haus,https://s3-media3.fl.yelpcdn.com/bphoto/8XHqpSyDi5d4eQp3uISlig/o.jpg,false,https://www.yelp.com/biz/soju-haus-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,686,korean,Korean,4,40.7468603,-73.9851724,delivery,pickup,315 5th Ave,Fl 2,,New York,10016,US,NY,315 5th Ave,Fl 2,+12122132177,(212) 213-2177,1587.754613425073,bars,Bars,,$$,,,"New York, NY 10016",
nALIXRUb7yvg8ZCS68m8iw,no-1-chinese-restaurant-weehawken,No 1 Chinese Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/IUNf7ALCJpPeQOX99XFIXg/o.jpg,false,https://www.yelp.com/biz/no-1-chinese-restaurant-weehawken?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,53,chinese,Chinese,3.5,40.767345,-74.029036,delivery,pickup,2504 Palisade Ave,,,Weehawken,07086,US,NJ,2504 Palisade Ave,"Weehawken, NJ 07086",+12016175349,(201) 617-5349,4332.6140151588215,,,,$,,,,
3K7Kc82bhU6-qjAjsBs3Fw,lao-bei-fang-dumpling-house-elmhurst,Lao Bei Fang Dumpling House,https://s3-media2.fl.yelpcdn.com/bphoto/PJBPXeQXygDnKPiB9UP83Q/o.jpg,false,https://www.yelp.com/biz/lao-bei-fang-dumpling-house-elmhurst?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,625,chinese,Chinese,4,40.74111,-73.87977,,,8305 Broadway,,,Elmhurst,11373,US,NY,8305 Broadway,"Elmhurst, NY 11373",+17186393996,(718) 639-3996,8583.725897367822,noodles,Noodles,,$,,,,
kxykwx5qTWBhlMh18MQ82Q,lukes-lobster-fidi-new-york,Luke's Lobster FiDi,https://s3-media2.fl.yelpcdn.com/bphoto/q5vevyMl8FEO-mly8hh1wA/o.jpg,false,https://www.yelp.com/biz/lukes-lobster-fidi-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1266,seafood,Seafood,4.5,40.7046213003984,-74.0107793876969,delivery,pickup,26 S William St,,,New York,10004,US,NY,26 S William St,"New York, NY 10004",+12127471700,(212) 747-1700,6753.596592026581,soup,Soup,,$$,sandwiches,Sandwiches,,
HsMExJ0PYZnFACK_T1iUBg,wasabi-restaurant-brooklyn,Wasabi Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/FyJG8PX6T2TlfY_y2JH_Aw/o.jpg,false,https://www.yelp.com/biz/wasabi-restaurant-brooklyn?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,170,japanese,Japanese,3.5,40.724153,-73.950818,delivery,pickup,638 Manhattan Ave,,,Brooklyn,11222,US,NY,638 Manhattan Ave,"Brooklyn, NY 11222",+17186099368,(718) 609-9368,4638.776945146036,sushi,Sushi Bars,,$$,,,,
bacGm8cL-vUPHdR18_M7bw,charley-mom-restaurant-new-york,Charley Mom Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/7CJqV08yP80hrO4emKHDAA/o.jpg,false,https://www.yelp.com/biz/charley-mom-restaurant-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,105,chinese,Chinese,3.5,40.7740287780762,-73.9481582641602,delivery,,1580 York Ave,,,New York,10028,US,NY,1580 York Ave,"New York, NY 10028",+12124396363,(212) 439-6363,2981.498448152352,,,,$$,,,,
VbUy299ch56p4GYZTNDbvA,new-wonjo-restaurant-new-york,New Wonjo Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/j7RlHxR_gmh1LA2GIOe02A/o.jpg,false,https://www.yelp.com/biz/new-wonjo-restaurant-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1539,korean,Korean,3.5,40.74788,-73.98665,delivery,pickup,23 W 32nd St,,,New York,10001,US,NY,23 W 32nd St,"New York, NY 10001",+12126955815,(212) 695-5815,1534.237141956906,bbq,Barbeque,,$$,soup,Soup,,
v0opDMezc6pKgdfR22KUnQ,da-tang-szechuan-new-york-2,Da Tang Szechuan,https://s3-media2.fl.yelpcdn.com/bphoto/H7p-Bgo03tkRIyXjt700uw/o.jpg,false,https://www.yelp.com/biz/da-tang-szechuan-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,302,szechuan,Szechuan,4.5,40.75128,-73.98376,delivery,pickup,18 W 38th St,,,New York,10018,US,NY,18 W 38th St,"New York, NY 10018",+16464788345,(646) 478-8345,1095.7937919448566,,,,$$,,,,
fRO4Fwe5uRAajMcTwLbVkA,ayada-thai-elmhurst-2,Ayada Thai,https://s3-media3.fl.yelpcdn.com/bphoto/7EFpM4m7dvvuBlNczuXpoQ/o.jpg,false,https://www.yelp.com/biz/ayada-thai-elmhurst-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1397,thai,Thai,4,40.74344034310768,-73.88762803704094,delivery,pickup,77-08 Woodside Ave,,,Elmhurst,11373,US,NY,77-08 Woodside Ave,"Elmhurst, NY 11373",+17184240844,(718) 424-0844,7878.608110523653,,,,$$,,,,
nBm-zxAWg_oA8JNtHxPvcw,di-di-dumpling-new-york-3,Di Di Dumpling,https://s3-media3.fl.yelpcdn.com/bphoto/vsprjijar50ZxcX_dyRXGw/o.jpg,false,https://www.yelp.com/biz/di-di-dumpling-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,243,chinese,Chinese,3.5,40.74017,-73.984533,delivery,pickup,38 Lexington Ave,,,New York,10010,US,NY,38 Lexington Ave,"New York, NY 10010",+12124666618,(212) 466-6618,2286.8936774591293,gourmet,Specialty Food,,$,,,,
YS8pw7sYOBqaW23FCOqecg,glur-thai-new-york,Glur Thai,https://s3-media1.fl.yelpcdn.com/bphoto/qVRmUeQWlYt71Rmnc4I7DQ/o.jpg,false,https://www.yelp.com/biz/glur-thai-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,308,thai,Thai,4.5,40.74121,-73.99665,delivery,pickup,144 W 19th St,,,New York,10011,US,NY,144 W 19th St,"New York, NY 10011",+12127389898,(212) 738-9898,2621.824765842621,seafood,Seafood,,$$,noodles,Noodles,,
OPSCHpuBSthP7UwnMm0GSA,spice-new-york-14,Spice,https://s3-media2.fl.yelpcdn.com/bphoto/Z_GhGNfCyrNP3n9lxxJeVg/o.jpg,false,https://www.yelp.com/biz/spice-new-york-14?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,223,thai,Thai,3.5,40.8016123540962,-73.964790176728,delivery,pickup,975 Amsterdam Ave,,,New York,10025,US,NY,975 Amsterdam Ave,"New York, NY 10025",+12128644168,(212) 864-4168,4745.718713144829,cocktailbars,Cocktail Bars,,$$,,,,
mTWlEiCUEBlxBAkIikkB1A,carmines-italian-restaurant-upper-west-side-new-york,Carmine's Italian Restaurant - Upper West Side,https://s3-media3.fl.yelpcdn.com/bphoto/_lTCIijz3zVH13nUugBwhg/o.jpg,false,https://www.yelp.com/biz/carmines-italian-restaurant-upper-west-side-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1745,italian,Italian,4,40.791077,-73.973763,delivery,pickup,2450 Broadway,,,New York,10024,US,NY,2450 Broadway,"New York, NY 10024",+12123622200,(212) 362-2200,3454.8111746859327,desserts,Desserts,,$$,seafood,Seafood,,
RTFIMX31BPeZzx7kJJ1SCA,redfarm-new-york,RedFarm,https://s3-media1.fl.yelpcdn.com/bphoto/FDrAfYeZrc_SSoY37GBFhA/o.jpg,false,https://www.yelp.com/biz/redfarm-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,729,dimsum,Dim Sum,3.5,40.7342,-74.00652,delivery,,529 Hudson St,,,New York,10014,US,NY,529 Hudson St,"New York, NY 10014",+12127929700,(212) 792-9700,3732.842767866021,asianfusion,Asian Fusion,,$$$,cantonese,Cantonese,,
m9ZtjOf3xO4PJ1G-ppOK5A,szechuan-opera-east-rutherford-2,Szechuan Opera,https://s3-media4.fl.yelpcdn.com/bphoto/KPusSTiZrXN5qkzeJpx_lg/o.jpg,false,https://www.yelp.com/biz/szechuan-opera-east-rutherford-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,20,szechuan,Szechuan,4,40.808781,-74.06908,,,1 American Dream Wy,Ste A318,,East Rutherford,07073,US,NJ,1 American Dream Wy,Ste A318,+15512484930,(551) 248-4930,9241.15510694526,,,,,,,"East Rutherford, NJ 07073",
ssGhZaLVt686Vx5Kv6pqTQ,new-china-new-york-4,New China,https://s3-media2.fl.yelpcdn.com/bphoto/1uhGPmAfS9VKQJvmwnWDvQ/o.jpg,false,https://www.yelp.com/biz/new-china-new-york-4?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,1,chinese,Chinese,4,40.738246197401274,-73.98333319999999,delivery,pickup,285 3rd Ave,,,New York,10010,US,NY,285 3rd Ave,"New York, NY 10010",+12129329888,(212) 932-9888,2476.498143348447,seafood,Seafood,,,noodles,Noodles,,
aq0SXPyy_dpFjcfvTDRxBA,wasabi-sushi-and-bento-new-york-3,Wasabi Sushi & Bento,https://s3-media2.fl.yelpcdn.com/bphoto/soFklwhTw2g88zCIg8kabw/o.jpg,false,https://www.yelp.com/biz/wasabi-sushi-and-bento-new-york-3?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,520,sushi,Sushi Bars,3.5,40.75484,-73.9876,delivery,pickup,561 7th Ave,,,New York,10018,US,NY,561 7th Ave,"New York, NY 10018",+12125751410,(212) 575-1410,969.6645326640559,japanese,Japanese,,$$,salad,Salad,,
HuUiXwo2rVKHZDwMeqNfQQ,malii-gramercy-new-york,Malii Gramercy,https://s3-media1.fl.yelpcdn.com/bphoto/da3uNWTBNvI3QfMgswF6Rw/o.jpg,false,https://www.yelp.com/biz/malii-gramercy-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,129,thai,Thai,4.5,40.73767,-73.98128,delivery,pickup,391 2nd Ave,,,New York,10010,US,NY,391 2nd Ave,"New York, NY 10010",+16469520078,(646) 952-0078,2513.4262932462175,,,,$$,,,,
wyjtGsW5NeVDknGQWnIPAQ,wagamama-midtown-new-york,wagamama - midtown,https://s3-media3.fl.yelpcdn.com/bphoto/iFzD-xg302rBxgbY6k9XuQ/o.jpg,false,https://www.yelp.com/biz/wagamama-midtown-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,349,asianfusion,Asian Fusion,4,40.76316041296893,-73.97885444091449,delivery,pickup,100 W 55th St,,,New York,10019,US,NY,100 W 55th St,"New York, NY 10019",+13329006111,(332) 900-6111,328.8793333598443,,,,$$,,,,
AImhpHnwq_1qJeopUzdohA,house-of-the-red-pearl-new-york,House Of The Red Pearl,https://s3-media4.fl.yelpcdn.com/bphoto/sqS-uD_XOiSXhruQelHaKg/o.jpg,false,https://www.yelp.com/biz/house-of-the-red-pearl-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,61,chinese,Chinese,4,40.70659,-74.00266,,,96 South St,,,New York,10038,US,NY,96 South St,"New York, NY 10038",+16468686000,(646) 868-6000,6329.885646482947,asianfusion,Asian Fusion,,,,,,
toqDpg0qMq-TOxJ2n7FbPQ,bang-ga-nae-ridgefield-2,Bang Ga Nae,https://s3-media1.fl.yelpcdn.com/bphoto/_tCFdzHIXKdi3hFJ0UVQUw/o.jpg,false,https://www.yelp.com/biz/bang-ga-nae-ridgefield-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,25,korean,Korean,4.5,40.8339181186311,-74.0092921257019,delivery,,518 Broad Ave,,,Ridgefield,07657,US,NJ,518 Broad Ave,"Ridgefield, NJ 07657",+12019411199,(201) 941-1199,8595.530823532179,,,,$$,,,,
k4QfaFoqtpEZ1LZylJZqww,jjs-asian-fusion-astoria,JJ's Asian Fusion,https://s3-media2.fl.yelpcdn.com/bphoto/SiLLSMuwWwUyJ9i3mIRXgg/o.jpg,false,https://www.yelp.com/biz/jjs-asian-fusion-astoria?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,462,sushi,Sushi Bars,4,40.762176,-73.918279,delivery,pickup,37-05 31 Ave Flr Grd,,,Astoria,11103,US,NY,37-05 31 Ave Flr Grd,"Astoria, NY 11103",+17186268888,(718) 626-8888,5086.410422426834,japanese,Japanese,,$$,asianfusion,Asian Fusion,,
wFjW3d0PDr2Lb_54RmnB6Q,tlk-by-tigerlily-kitchen-new-york-2,TLK by Tigerlily Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/ztyxvUDIxKisNooXbEaW3Q/o.jpg,false,https://www.yelp.com/biz/tlk-by-tigerlily-kitchen-new-york-2?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,77,gluten_free,Gluten-Free,4.5,40.73116944194413,-73.98908630204441,delivery,pickup,58 3rd Ave,,,New York,10003,US,NY,58 3rd Ave,"New York, NY 10003",+19293738992,(929) 373-8992,3350.5644279417593,panasian,Pan Asian,,,cocktailbars,Cocktail Bars,,
37xSQ6l3feGBbmoqN84H3g,monsieur-vo-new-york,Monsieur Vo,https://s3-media4.fl.yelpcdn.com/bphoto/MQ0Oo4EMKFUDt-_XM1cmKg/o.jpg,false,https://www.yelp.com/biz/monsieur-vo-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,98,vietnamese,Vietnamese,4.5,40.72741,-73.98816,,,104 2nd Ave,,,New York,10003,US,NY,104 2nd Ave,"New York, NY 10003",+19176757068,(917) 675-7068,3738.7435311796526,asianfusion,Asian Fusion,,,,,,
5fRh0bh2HDGYb7Lsms36vQ,china-moon-restaurant-palisades-park,China Moon Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/X807Fw3_pd9CxjLzppDW2g/o.jpg,false,https://www.yelp.com/biz/china-moon-restaurant-palisades-park?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,34,chinese,Chinese,3.5,40.8421908,-74.0011607,delivery,pickup,16 E Columbia Ave,,,Palisades Park,07650,US,NJ,16 E Columbia Ave,"Palisades Park, NJ 07650",+12019456628,(201) 945-6628,9312.713868184837,,,,$,,,,
hyd08lsVkYzCfbbCuzla5Q,golden-house-west-new-york,Golden House,https://s3-media4.fl.yelpcdn.com/bphoto/wQUKjeuCVl4kbjnUxxaS-g/o.jpg,false,https://www.yelp.com/biz/golden-house-west-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,12,chinese,Chinese,4.5,40.78862,-74.00681,delivery,,6305 Park Ave,,,West New York,07093,US,NJ,6305 Park Ave,"West New York, NJ 07093",+12018693323,(201) 869-3323,3957.6787645085265,chicken_wings,Chicken Wings,,$,soup,Soup,,
HKlcHprrOCbwMw6x71zYLg,mokja-astoria,Mokja,https://s3-media3.fl.yelpcdn.com/bphoto/czSGVkQYJNTxYFFLZ63ZDQ/o.jpg,false,https://www.yelp.com/biz/mokja-astoria?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,361,korean,Korean,3.5,40.7602569466645,-73.9214469280272,delivery,pickup,3519 Broadway,,,Astoria,11106,US,NY,3519 Broadway,"Astoria, NY 11106",+17187210654,(718) 721-0654,4805.289280797731,,,,$$,,,,
U0EJ4URMoFHJEzAkMp4WWQ,ollies-to-go-new-york,Ollie's To Go,https://s3-media2.fl.yelpcdn.com/bphoto/Dde_bptCOnVysM_qmjXBng/o.jpg,false,https://www.yelp.com/biz/ollies-to-go-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,182,chinese,Chinese,2.5,40.7904902,-73.9752417,delivery,pickup,2425 Broadway,,,New York,10024,US,NY,2425 Broadway,"New York, NY 10024",+12128772298,(212) 877-2298,3377.6192144608076,sushi,Sushi Bars,,$$,bubbletea,Bubble Tea,,
K0qsGnFv-edPDqVBdLCocQ,china-garden-sunnyside,China Garden,https://s3-media1.fl.yelpcdn.com/bphoto/Jmu-IyodrDIYHJ24dULjZQ/o.jpg,false,https://www.yelp.com/biz/china-garden-sunnyside?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,81,chinese,Chinese,4,40.74166,-73.92577,,,39-20 47th Ave,,,Sunnyside,11104,US,NY,39-20 47th Ave,"Sunnyside, NY 11104",+17183612129,(718) 361-2129,4896.755861103069,,,,$,,,,
RTFIMX31BPeZzx7kJJ1SCA,redfarm-new-york,RedFarm,https://s3-media1.fl.yelpcdn.com/bphoto/FDrAfYeZrc_SSoY37GBFhA/o.jpg,false,https://www.yelp.com/biz/redfarm-new-york?adjust_creative=UAQFie-irr78aRMGejTH0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAQFie-irr78aRMGejTH0w,729,dimsum,Dim Sum,3.5,40.7342,-74.00652,delivery,,529 Hudson St,,,New York,10014,US,NY,529 Hudson St,"New York, NY 10014",+12127929700,(212) 792-9700,3732.842767866021,asianfusion,Asian Fusion,,$$$,cantonese,Cantonese,,
